sukunimi;etunimi;id;vaalipiiri;puolue;IP;KD;KESK;KOK;KTP;M11;PIR;PS;PSYL;RKP;SDP;SKP;STP;VAS;VIHR;puolue.e;correct
Kiljunen;Ella;5534;12 Oulu;SDP;0.000408439412886706;0.126904880619659;0.203319882203495;0.00652159885462013;0.00379528393392587;0.000983600999966249;0.000172075847994222;0.00291353014489251;0.0102347404921854;0.108612066519415;0.459056817121183;0.00326829562851563;0.00418399318003442;0.0575336524875116;0.0120911425537158;sdp;1
Kiljunen;Kimmo;4845;02 Uusimaa;SDP;0.0056631113073313;0.00126816177690847;0.0436487909190307;8.51473580647474e-05;0.0050621084761005;0.000672531301056075;0.0541155122675689;0.00159329336945014;0.00544183040512633;0.000934047405774712;0.262198141576607;0.0659287134717544;0.0174315676515924;0.496592950971875;0.039364091741759;vas;0
Kilpala;Minna;4744;11 Keski-Suomi;VIHR;0.00142446745895058;0.00327567676588269;0.0206502839676747;0.00173936428379774;0.00443871556606523;0.000173461789204217;0.0701104115756265;0.000463601996510625;0.00785012465608845;0.0186768333683913;0.113159214027961;0.00876976202302759;0.00745040931114326;0.149942018028517;0.591875655181158;vihr;1
Kilpeläinen;Antti;5668;02 Uusimaa;KESK;0.0023342669784266;0.114421564664412;0.41924116089466;0.0497498137141473;0.00535956874169649;0.00182713794921305;0.0024710205829054;0.00956561146525214;0.0113706915604209;0.0427556617065486;0.192438786050751;0.00152742497152887;0.00580020580222094;0.0404020277511698;0.100735057166647;kesk;1
Kilpeläinen;Veijo;4974;08 Kaakkois-Suomi;KD;0.00103312346092966;0.936588497336153;0.0135561545864088;0.00168323271258836;0.00108898033582539;0.000323488192890542;9.9839009108948e-05;0.00340870302957797;0.00316494417209708;0.0030340365426338;0.00416989941658963;0.0013929337515923;0.00232660092081919;0.00404552665575068;0.0240840398770346;kd;1
Kilpi;Jukka;4765;02 Uusimaa;PS;0.134889663925385;0.0155535075633049;0.244981702465823;0.00722551962941502;0.00541236273011705;0.156653804472563;0.0109507493330621;0.38412318879544;0.00697112405730508;0.00064958325898;6.27885471684803e-05;0.00330147975816184;0.0169995577656768;0.000592616544313262;0.0116323511532842;ps;1
Kilpinen;Atte;5847;08 Kaakkois-Suomi;VAS;0.0072414049035275;0.00537149002712393;0.0404510308113124;0.000390593800325861;0.0044893382080024;0.000927848617021569;0.00536695217662354;0.0137817402578463;0.00816760960123683;0.000671779973024897;0.328856770790212;0.011567238230415;0.00695826336776607;0.467073338497019;0.0986846007385421;vas;1
Kilpinen;Kari;5969;06 Häme;VIHR;0.00249893091752153;0.0897033313454422;0.32810946049;0.00774015115391941;0.00780062063097378;0.0022422497998298;0.00453601787708585;0.00539618837906018;0.0257612215258224;0.156811022039338;0.0999446287246425;0.0130784908376628;0.00529296743073749;0.0578700301602332;0.193214688687732;kesk;0
King;Monica;5766;03 Varsinais-Suomi;M11;0.193409646759318;0.0734289208914443;0.0108402355605149;0.000210871041011176;0.00102321540574684;0.129667694553298;0.00201314235206509;0.581641485948055;0.00114922796709783;2.98632141730261e-05;8.91038142914371e-05;0.00198633984439358;0.00274805950958477;0.000932063772278253;0.000830129366727845;ps;0
Kinnunen;Elina;5362;02 Uusimaa;VAS;0.000601063022084531;0.00035658696395131;0.0011185602010171;5.39725690723669e-06;0.000738845284551196;9.49002601361419e-06;0.00029035830680196;7.36449510359577e-06;0.000788318995142241;0.00765874329873488;0.0477361800651861;0.0369368683389999;0.00168481100858601;0.816036749331849;0.0860306634050715;vas;1
Kinnunen;Hermanni;5849;12 Oulu;PIR;0.00117749892654343;7.9296982726859e-05;0.00189338703271691;0.000466071901330759;0.000829731004992999;0.000382926215804832;0.982899767643405;0.00185639392237162;0.00137520765637055;7.97253910944664e-05;0.000727847013290175;0.000224508114424626;0.000756943709778448;0.00046113177712089;0.0067895627080285;pir;1
Kinnunen;Raisa;4776;11 Keski-Suomi;SDP;0.000142984456507617;0.000429062169759417;0.0221502400478245;0.000547830094931333;0.00149563264851275;0.00337783227487961;3.45123586611876e-05;0.00279416762603051;0.00327327791030909;0.0204512997453741;0.91019795910377;0.00155369523171399;0.00337538962244416;0.0298774120199923;0.000298704689289414;sdp;1
Kirjavainen;Marika;5636;08 Kaakkois-Suomi;KOK;2.04382049830861e-05;0.000828201165839626;0.0252609262507325;0.949816587700482;0.000533517628991657;0.0034204283123782;0.00139117103812988;0.00657840991299976;0.00355500100482035;0.00414017918451782;0.00293212775800858;1.63173217811036e-05;0.000426167149302813;3.51246901611275e-05;0.00104540267687196;kok;1
Kiuru;Pauli;4451;07 Pirkanmaa;KOK;7.3633600231893e-05;0.00204443579636658;0.00590407982481366;0.933677441746406;0.000876302565439945;0.0152676129009814;0.00300896682842121;0.0254649681179432;0.00447377782431203;0.0053046600911386;0.00221388824884239;3.13657626062461e-05;0.000943302008990574;8.44669610318665e-05;0.000631097722474539;kok;1
Kiuttu;Mikko;5566;02 Uusimaa;KD;7.68662602866155e-05;0.740517375868796;0.00918597199956582;0.227275877287235;0.000535078083721662;0.000388358468769044;1.98269318825599e-05;0.0114983878287172;0.00188888815702572;0.0071883436288895;0.000546763216569248;0.000152012470382173;0.000671362102141823;1.59298622196806e-05;3.89578337984982e-05;kd;1
Kivekäs;Otso;5742;01 Helsinki;VIHR;5.38607690280692e-05;8.31499997944001e-05;0.000110191464663236;0.00246413403080341;0.00031171348183062;4.67660586747091e-05;0.0788103015152808;2.36073862411807e-05;0.000433958136314586;0.00871914746158997;0.000325118891680097;0.000341478029860412;0.000336254415465565;0.000633117505384141;0.907307200853389;vihr;1
Kivelä;Antti;5148;09 Savo-Karjalan vaalipiiri;KESK;0.00256936890245473;0.133638878394384;0.633623290150235;0.0559717050244557;0.00457077379599742;0.00347988180616785;0.0063913434830117;0.0498040398148202;0.0129413560013919;0.0189491416445205;0.0179674021164848;0.00115216742170274;0.00456807644581503;0.0038225049690803;0.0505500700294785;kesk;1
Kivelä;Kimmo;4857;09 Savo-Karjalan vaalipiiri;PS;0.171127995496785;0.0377210429357895;0.012238098117745;6.07698781294676e-05;0.00141327831782925;0.0377246580184555;0.000174163916567639;0.714440797913368;0.00138267673428344;1.3730625626055e-05;0.00276543799747844;0.0048049482221647;0.00543223640299407;0.010391643324872;0.000308522097912471;ps;1
Kivelä;Mai;5040;01 Helsinki;VAS;0.000600948757079894;0.000252093377449599;0.000365094228038556;9.65943697583512e-06;0.000956822965697891;2.46047438147175e-05;0.00439971546686445;1.71618181645375e-05;0.000998753635341539;0.00650065703671818;0.0465085091426069;0.0270035167099303;0.00219213442066182;0.675822416568389;0.234347911692267;vas;1
Kivelä;Marko;6197;12 Oulu;IP;0.723056149025023;0.000119224283280739;0.0126878242000388;5.25955327439756e-05;0.00259494776692145;0.0995263586970576;0.053808081445082;0.0705610468116579;0.00166850710346704;2.81107113243341e-05;0.000981421204780573;0.0155583348336612;0.0097951137585527;0.00614466245550862;0.00341762217090036;ip;1
Kivelä;Pasi;5111;07 Pirkanmaa;SDP;0.00204054675574078;0.00176969586126787;0.159666133450697;0.167140043020505;0.00619370430606135;0.0032543294509698;0.353102370389341;0.0216207232626799;0.0219843398398449;0.0734992636895275;0.079303491664409;0.00179160614588593;0.0059434203039252;0.0152409601367744;0.0874493717223706;pir;0
Kivi;Marko;5514;07 Pirkanmaa;KOK;0.000870638949313978;0.0050130521105548;0.229584369867091;0.506286766745732;0.00321450877068113;0.00991346935322512;0.0668369493284753;0.127730201655667;0.015399625671713;0.00638455094314393;0.0172092434133147;0.00032176931260885;0.00314981759126125;0.00103263426457449;0.00705240202264364;kok;1
Kiviharju-Ketola;Eija-Liisa;5029;10 Vaasa;IP;0.396304831801606;0.000133507472655546;0.0126758340234712;0.000530947083690233;0.0134463736090532;0.00413412282063317;0.0369689865134764;0.0451414106574953;0.0064352136235697;0.00433184082167436;0.000510965545471739;0.309438373029799;0.0825196474766439;0.0732352231366573;0.0141927223841027;ip;1
